,cik-year,Sector 1,Sector 2,Sector 3,Sector 4,Sector 5,Sector 6,Sector 7,Sector 8,Sector 9,Sector 10
13654,769520-2014,4.8257214400816775,4.7477470414662495,4.358807769399829,4.580465480217714,4.4374835709867195,5.396142103614273,4.73621429501088,5.348012657960416,4.955529331575426,5.094909864578959
13655,769520-2015,4.967491459469994,4.860089730001692,4.488649358163238,4.714996095825812,4.570277723555772,5.545517543975686,4.841347702976849,5.479543905179573,5.081990147058797,5.215927215950661
13656,769520-2016,5.272462467626801,5.185029101290296,4.8400963888450965,5.065926729131482,4.906341291789483,5.775102885826769,5.171054428162888,5.711325504652144,5.359158627801137,5.5074859192669745
13657,769520-2017,5.138566852116535,5.022617005262073,4.672989893033112,4.906893021309668,4.760587327683401,5.69900023481318,5.024035061162729,5.6163556429309365,5.217210731893224,5.379819910384263
13658,769520-2018,5.314073371033207,5.219612801924605,4.872132077349302,5.0887593962967985,4.951251279549474,5.805797524789234,5.213250821014471,5.760679514335952,5.426196308236852,5.560445103340196
13659,771266-2008,3.957875384531853,4.130467668226055,3.700897157138841,3.8280778052372404,3.6224297227002413,4.8749356377564474,4.037878761403748,4.606729093110001,4.364106930103144,4.263812310601133
13660,771266-2008,4.18842640587407,4.328463612872356,3.899738504938475,4.040480097645923,3.808967921444255,5.042404590768625,4.25796950825772,4.820504518611166,4.529450626782224,4.451008648740218
13661,771266-2009,4.344783141852908,4.4625380873406,4.046820775463351,4.209090263033986,3.968863741764473,5.222480976656898,4.397270407886103,4.99295930603283,4.645861418253831,4.565126221104495
13662,771266-2010,4.359286764574693,4.4287406262229645,4.053773409368392,4.256474012056282,3.9940970111618226,5.226415017791756,4.401182637803687,4.9840272257322,4.622301386363375,4.541681057843475
13663,771266-2011,4.522933005382145,4.611871580792357,4.233878997385968,4.415143701633437,4.157853819494308,5.3208956300159205,4.5817483423470575,5.1714580118365,4.83069082487554,4.791736361413105
13664,771266-2012,4.577628812566674,4.7068183428746595,4.300771631412501,4.460285732042673,4.187481850469862,5.328420824644891,4.6590680640277995,5.230913253033939,4.898015477681108,4.876090566806908
13665,771266-2013,4.398132567329096,4.482366887934311,4.101602062023612,4.257065523755552,4.003393553799229,5.229799511478024,4.481840602236474,5.1035680323089165,4.763894033947908,4.6856150387160564
13666,771266-2014,4.637804114397798,4.732372683494179,4.3605701375370485,4.481517098625181,4.23142207794191,5.42006835791648,4.758638658532118,5.2860803450117695,4.9835427304974305,4.913307962095346
13667,771266-2015,4.703708337370469,4.806174182314179,4.41642923271842,4.536887971126449,4.298802254422145,5.491288149058832,4.801355201178772,5.327873700745889,5.047157070606795,4.969307065376772
13668,771266-2016,4.637692458984827,4.743649578741955,4.3368039109180465,4.446255518386446,4.2432333761614425,5.464172673736789,4.729648021235362,5.254009934715195,4.958155357661019,4.906540669273548
13669,771266-2017,4.602407566343582,4.719551314154462,4.308906429272199,4.421249192960372,4.218150436635143,5.4636401599132745,4.6958281795723655,5.231483222230613,4.938673221815093,4.904601582747556
13670,771266-2018,4.663810641446495,4.785449486621052,4.41202896849513,4.525134517553971,4.322562060104449,5.543218737249228,4.790919929466675,5.276485043217384,5.033496560532491,4.997065034457722
13671,77159-2008,4.012255005265759,3.8927887134641126,3.562809455105312,3.8755953411058397,3.77919969282457,4.970159141576725,3.940298852185886,4.757122500105898,4.199290529486243,4.266342869100554
13672,77159-2009,4.36011989876599,4.257414986014718,3.95999683393242,4.22799695070709,4.155668450688909,5.242947136394719,4.278451117829299,5.06130320194815,4.537248247683039,4.593014603588069
13673,77159-2010,4.501382845117463,4.419887318293932,4.116101328742363,4.391425989112292,4.315679446262392,5.403770287492614,4.423718733310254,5.199647553432029,4.705620000175687,4.733939564889547
13674,77159-2011,3.856947887515016,3.623114158826478,3.2816588171088323,3.6770185673231954,3.5243187605121067,4.613636417768848,3.621789798127405,4.466990672996265,4.001027049811733,3.969301901450153
13675,77159-2012,3.9441120416258006,3.725491609940134,3.383597336066978,3.755032350211592,3.6307405991940853,4.752982785235374,3.7222193248977913,4.551964910604055,4.1147761188817595,4.083905736840701
13676,77159-2013,3.950754120504612,3.7231027810679094,3.388323563654153,3.767337010992381,3.6270366372431453,4.754779052766218,3.7666808967769674,4.5494284306931165,4.09633603129207,4.043963607473207
13677,77159-2014,4.03365051580558,3.8391924609490684,3.4983780726517684,3.880355025522282,3.7369208238509253,4.819930950727047,3.8741449186724246,4.598360878023819,4.199182936590836,4.133024846256709
13678,77159-2015,3.933308671282493,3.723152808265332,3.3575070044682973,3.7731131799746516,3.5774159123603573,4.722673891068711,3.768719376003602,4.521620504917272,4.144405587750255,4.084732488065357
13679,77159-2016,3.7707921764550316,3.5426333806479486,3.178899942088482,3.609783567320189,3.4235352901058493,4.602803026673835,3.6211127124797233,4.384444887368225,4.1106592312111605,4.010984900802623
