,CIK,Year,Sector,Industry
1078,1029142,2011,2,7
1079,1029142,2012,2,7
1080,1029142,2013,6,38
1081,1029142,2014,6,38
1082,1029142,2015,6,38
1083,1029142,2016,6,38
1084,1029142,2017,6,36
1085,1029199,2007,10,95
1086,1029199,2008,10,95
1087,1029199,2009,10,95
1088,1029199,2010,10,95
1089,1029199,2011,10,95
1090,1029199,2012,10,95
1091,1029199,2013,10,95
1092,1029199,2014,10,95
1093,1029199,2015,10,95
1094,1029199,2016,10,95
1095,1029199,2017,10,95
1096,1030471,2007,9,70
1097,1030471,2008,9,70
1098,1030471,2009,9,70
1099,1030471,2010,9,70
1100,103145,2007,9,64
1101,103145,2008,9,64
1102,103145,2009,9,64
1103,103145,2010,9,64
1104,103145,2011,9,64
1105,103145,2012,9,64
1106,103145,2013,9,64
1107,103145,2014,9,64
1108,103145,2015,9,64
1109,103145,2016,9,64
1110,103145,2017,9,64
1111,1031623,2007,8,58
1112,1031623,2008,8,58
1113,1031623,2009,8,58
1114,1031623,2010,8,58
1115,1031623,2011,8,58
1116,1031623,2012,8,58
1117,1031623,2013,8,58
1118,1031623,2014,8,58
1119,1031623,2015,8,58
1120,1031623,2016,8,58
1121,1031623,2017,8,58
1122,1032033,2007,10,97
1123,1032033,2007,10,97
1124,1032033,2007,10,97
1125,1032033,2008,10,97
1126,1032033,2008,10,97
1127,1032033,2008,10,97
1128,1032033,2009,10,97
1129,1032033,2009,10,97
1130,1032033,2009,10,97
1131,1032033,2010,10,97
1132,1032033,2010,10,97
1133,1032033,2010,10,97
1134,1032033,2011,10,97
1135,1032033,2011,10,97
1136,1032033,2011,10,97
1137,1032033,2012,10,97
1138,1032033,2012,10,97
1139,1032033,2012,10,97
1140,1032033,2013,10,97
1141,1032033,2013,10,97
1142,1032033,2013,10,97
1143,1032033,2014,10,97
1144,1032033,2014,10,97
1145,1032033,2014,10,97
1146,1032033,2015,10,97
1147,1032033,2015,10,97
1148,1032033,2015,10,97
1149,1032033,2016,10,97
1150,1032033,2016,10,97
1151,1032033,2016,10,97
1152,1032033,2017,10,97
1153,1032033,2017,10,97
1154,1032033,2017,10,97
1155,10329,2007,8,51
1156,10329,2008,8,51
1157,10329,2009,8,51
1158,10329,2010,8,51
1159,10329,2011,8,51
1160,10329,2012,8,51
1161,10329,2013,8,51
1162,10329,2014,8,51
1163,10329,2015,8,51
1164,10329,2016,8,51
1165,10329,2017,8,51
1166,1032975,2007,9,67
1167,1032975,2008,9,67
1168,1032975,2009,9,67
1169,1032975,2010,9,67
1170,1032975,2011,9,67
1171,1032975,2012,9,67
1172,1032975,2013,9,67
1173,1032975,2014,9,67
1174,1032975,2015,9,67
1175,1032975,2016,9,67
1176,1032975,2017,9,67
1177,1033905,2007,1,3
1178,1033905,2008,1,3
1179,1033905,2009,1,3
1180,1033905,2010,6,38
1181,1033905,2011,1,3
1182,1033905,2012,1,3
1183,1033905,2013,1,3
1184,1033905,2014,1,3
1185,1033905,2015,1,3
1186,1033905,2016,1,3
1187,1033905,2017,1,3
1188,1034054,2007,10,79
1189,1034054,2008,10,79
1190,1034054,2009,10,79
1191,1034054,2010,10,79
1192,1034054,2011,10,79
1193,1034054,2012,10,79
1194,1034054,2013,10,79
1195,1034054,2014,10,79
1196,1034054,2015,10,79
1197,1034054,2016,10,79
1198,1034054,2017,10,79
1199,1034842,2007,2,7
1200,1034842,2008,2,7
1201,1034842,2009,2,7
1202,1034842,2010,2,7
1203,1034842,2011,2,7
1204,1034842,2012,2,7
1205,1034842,2013,2,7
1206,1034842,2014,2,7
1207,1034842,2015,6,38
1208,1034842,2016,6,38
1209,1034842,2017,6,38
1210,1035092,2007,3,20
1211,1035092,2008,3,20
1212,1035092,2009,3,20
1213,1035092,2010,3,20
1214,1035092,2011,3,20
1215,1035092,2012,3,20
1216,1035092,2013,3,20
1217,1035092,2014,3,20
1218,1035092,2015,3,20
1219,1035092,2016,6,36
1220,1035092,2017,3,20
1221,1035267,2007,1,1
1222,1035267,2008,1,1
1223,1035267,2009,1,1
1224,1035267,2010,1,1
1225,1035267,2011,1,1
1226,1035267,2012,1,1
1227,1035267,2013,1,1
1228,1035267,2014,1,1
1229,1035267,2015,1,1
1230,1035267,2016,1,1
1231,1035267,2017,1,1
1232,103595,2007,7,42
1233,103595,2008,7,42
1234,103595,2009,7,42
1235,103595,2010,7,42
1236,103595,2011,7,42
1237,103595,2012,7,42
1238,103595,2013,7,42
1239,103595,2014,7,42
1240,103595,2015,7,42
1241,103595,2016,7,42
1242,103595,2017,7,42
1243,1035976,2007,3,20
1244,1035976,2008,3,20
1245,1035976,2009,3,20
1246,1035976,2011,3,17
1247,1035976,2011,3,17
1248,1035976,2012,3,17
1249,1035976,2013,3,17
1250,1035976,2014,3,17
1251,1035976,2015,3,17
1252,1035976,2016,3,17
1253,1035976,2017,3,17
1254,1036044,2007,9,72
1255,1036044,2008,9,72
1256,1036044,2009,9,72
1257,1036044,2010,9,72
1258,1036044,2011,9,72
1259,1036044,2012,9,72
1260,1036044,2013,9,72
1261,1036044,2014,9,72
1262,1036044,2015,9,72
1263,1036044,2016,9,72
1264,1036044,2017,9,72
1265,1036188,2007,10,77
1266,1036188,2007,10,77
1267,1036188,2008,10,77
1268,1036188,2008,10,77
1269,1036188,2009,10,77
1270,1036188,2009,10,77
1271,1036188,2010,10,77
1272,1036188,2010,10,77
1273,1036188,2011,10,77
1274,1036188,2011,10,77
1275,1036188,2012,6,38
1276,1036188,2012,6,38
1277,1036188,2013,6,38
1278,1036188,2013,6,38
1279,1036188,2014,10,77
1280,1036188,2014,10,77
1281,1036188,2015,10,77
1282,1036188,2015,10,77
1283,1036188,2016,10,77
1284,1036188,2016,10,77
1285,1036188,2017,10,77
1286,1036188,2017,10,77
1287,1037016,2007,10,79
1288,1037016,2008,10,79
1289,1037016,2009,10,79
1290,1037016,2010,10,79
1291,1037016,2011,10,79
1292,1037016,2012,10,79
1293,1037016,2013,10,79
1294,1037016,2014,10,79
1295,1037016,2015,10,79
1296,1037016,2016,10,79
1297,1037016,2017,10,79
1298,1037390,2007,8,63
1299,1037390,2008,8,63
1300,1037390,2009,8,63
1301,1037390,2010,8,63
1302,1037390,2011,8,63
1303,1037390,2012,8,63
1304,1037390,2013,8,63
1305,1037390,2014,8,63
1306,1037390,2015,8,63
1307,1037390,2016,8,63
1308,1037390,2017,8,63
1309,1038074,2007,9,66
1310,1038074,2008,9,66
1311,1038074,2009,9,66
1312,1038074,2010,9,66
1313,1038074,2011,9,66
1314,1038074,2012,9,66
1315,1038074,2013,9,66
1316,1038074,2014,9,66
1317,1038074,2015,9,66
1318,1038074,2016,9,66
1319,1038074,2017,9,66
1320,1038133,2007,1,4
1321,1038133,2008,1,4
1322,1038133,2009,1,4
1323,1038133,2010,1,4
1324,1038133,2011,1,4
1325,1038133,2012,1,4
1326,1038133,2013,1,4
1327,1038133,2014,1,4
1328,1038133,2015,1,4
1329,1038133,2016,1,4
1330,1038133,2017,1,4
1331,1038205,2007,6,36
1332,1038205,2008,3,17
1333,1038205,2009,3,17
1334,1038205,2010,3,17
1335,1038205,2011,3,17
1336,1038205,2012,3,17
1337,1038205,2013,3,17
1338,1038205,2014,3,17
1339,1038205,2015,3,17
1340,1038205,2016,3,17
1341,1038773,2007,3,20
1342,1038773,2008,3,20
1343,1038773,2009,3,20
1344,1038773,2010,3,20
1345,1038773,2011,3,20
1346,1038773,2012,3,20
1347,1038773,2013,3,20
1348,1038773,2014,3,20
1349,1038773,2015,3,20
1350,1038773,2016,3,17
1351,1038773,2017,3,17
1352,1039065,2007,1,5
1353,1039065,2008,1,5
1354,1039065,2009,1,5
1355,1039065,2010,1,5
1356,1039065,2011,1,5
1357,1039065,2012,1,5
1358,1039065,2013,1,5
1359,1039065,2014,6,38
1360,1039065,2015,1,5
1361,1039065,2016,1,5
1362,1039065,2017,1,5
1363,1039280,2008,10,96
1364,1039280,2009,10,96
1365,1039280,2010,10,96
1366,1039280,2011,10,96
1367,1039280,2012,10,96
1368,1039280,2013,6,36
1369,1039280,2014,10,96
1370,1039280,2015,10,96
1371,1039280,2016,10,96
1372,1039280,2017,10,96
1373,1039399,2007,9,65
1374,1039399,2008,9,65
1375,1039399,2009,9,65
1376,1039399,2010,9,65
1377,1039399,2011,9,65
1378,1039399,2012,9,65
1379,1039399,2013,9,65
1380,1039399,2014,9,65
1381,1039399,2015,9,65
1382,1039399,2016,9,65
1383,1039399,2017,9,65
1384,1040130,2007,10,75
1385,1040130,2008,10,75
1386,1040130,2009,10,75
1387,1040130,2010,10,75
1388,1040130,2011,10,75
1389,1040130,2012,10,75
1390,1040130,2013,10,75
1391,1040130,2014,10,75
1392,1040130,2015,10,75
1393,1040130,2016,10,75
1394,1040130,2017,6,38
1395,1040161,2007,9,67
1396,1040161,2008,9,67
1397,1040161,2009,9,67
1398,1040161,2010,9,67
1399,1040161,2011,9,67
1400,1040161,2012,9,67
1401,1040161,2013,9,67
1402,1040161,2014,9,67
1403,1040161,2015,9,67
1404,1040161,2016,9,67
1405,1040161,2017,9,67
1406,1040470,2007,9,65
1407,1040470,2008,9,65
1408,1040470,2009,9,65
1409,1040470,2010,9,65
1410,1040470,2011,9,65
1411,1040470,2012,6,38
1412,1040470,2013,9,65
1413,1040470,2014,9,65
1414,1040470,2015,6,38
1415,1040470,2016,9,65
1416,1040470,2017,9,65
1417,1040593,2011,8,57
1418,1040593,2012,8,57
1419,1040593,2013,8,57
1420,1040593,2014,8,57
1421,1040593,2015,8,57
1422,1040593,2016,8,57
1423,1040593,2017,8,57
1424,1041024,2007,2,12
1425,1041024,2008,2,12
1426,1041024,2009,2,12
1427,1041024,2010,2,12
1428,1041024,2011,2,12
1429,1041024,2012,2,12
1430,1041024,2013,2,12
1431,1041024,2014,2,12
1432,1041024,2015,2,12
1433,1041024,2016,2,12
1434,1041024,2017,2,12
1435,1041368,2007,5,33
1436,1041368,2008,5,33
1437,1041368,2009,5,33
1438,1041368,2010,5,33
1439,1041368,2011,5,33
1440,1041368,2012,5,33
1441,1041368,2013,5,33
1442,1041368,2014,5,33
1443,1041368,2015,5,33
1444,1041368,2016,5,33
1445,1041368,2017,5,33
1446,1041514,2007,10,95
1447,1041514,2008,10,95
1448,1041514,2009,10,95
1449,1041514,2010,10,95
1450,1041514,2011,10,95
1451,1041514,2012,10,95
1452,1041514,2013,10,95
1453,1041514,2014,10,95
1454,1041514,2015,10,95
1455,1041514,2016,10,95
1456,1041514,2017,10,95
1457,1041550,2007,5,33
1458,1041550,2008,5,33
1459,1041550,2009,5,33
1460,1041550,2010,5,33
1461,1041550,2011,5,33
1462,1041550,2012,5,33
1463,1041550,2013,5,33
1464,1041550,2014,5,33
1465,1041550,2015,5,33
1466,1041550,2016,5,33
1467,1041550,2017,3,20
1468,1041609,2008,8,54
1469,1041609,2009,8,54
1470,1041609,2010,8,54
1471,1041657,2007,10,81
1472,1041657,2007,10,81
1473,1041657,2008,10,81
1474,1041657,2008,10,81
1475,1041657,2009,10,81
1476,1041657,2009,10,81
1477,1041657,2010,10,81
1478,1041657,2010,10,81
1479,1041657,2011,10,81
1480,1041657,2011,10,81
1481,1041657,2012,10,81
1482,1041657,2012,10,81
1483,1041657,2013,10,81
1484,1041657,2013,10,81
1485,1041657,2014,10,81
1486,1041657,2014,10,81
1487,1041657,2015,10,81
1488,1041657,2015,10,81
1489,1041657,2016,10,81
1490,1041657,2016,10,81
1491,1041657,2017,10,81
1492,1041657,2017,10,81
1493,1041803,2008,10,75
1494,1041803,2009,10,75
1495,1041803,2010,10,75
1496,1041803,2011,10,75
1497,1041803,2012,10,75
1498,1041803,2013,10,75
1499,1041803,2014,10,75
1500,1041803,2015,6,38
1501,1041803,2016,6,38
1502,1041803,2017,6,38
1503,1041859,2007,7,41
1504,1041859,2008,7,41
1505,1041859,2009,7,41
1506,1041859,2010,7,41
1507,1041859,2011,7,41
1508,1041859,2012,7,41
1509,1041859,2013,7,41
1510,1041859,2014,7,41
1511,1041859,2015,7,41
1512,1041859,2016,7,41
1513,1041859,2017,7,41
1514,1042074,2013,2,11
1515,1042074,2014,2,11
1516,1042074,2015,2,11
1517,1042074,2016,2,11
1518,1042074,2017,2,11
1519,1042729,2007,3,20
1520,1042729,2008,3,20
1521,1042729,2009,3,20
1522,1042729,2010,3,20
1523,1042729,2011,3,20
1524,1042729,2012,3,20
1525,1042729,2013,3,20
1526,1042729,2014,3,20
1527,1042729,2015,3,20
1528,1042729,2016,3,20
1529,1042729,2017,3,20
1530,1043186,2007,8,59
1531,1043186,2008,8,59
1532,1043186,2009,8,59
1533,1043186,2010,8,59
1534,1043186,2011,8,59
1535,1043186,2012,8,59
1536,1043186,2013,8,59
1537,1043186,2014,8,59
1538,1043186,2015,8,59
1539,1043186,2016,8,59
1540,1043186,2017,8,59
1541,1043277,2007,8,53
1542,1043277,2008,8,53
1543,1043277,2009,8,53
1544,1043277,2010,8,53
1545,1043277,2011,8,53
1546,1043277,2012,8,53
1547,1043277,2013,8,53
1548,1043277,2014,8,53
1549,1043277,2015,8,53
1550,1043277,2016,8,53
1551,1043277,2017,8,53
1552,1043961,2007,10,88
1553,1043961,2008,10,88
1554,1043961,2009,10,88
1555,1043961,2010,10,88
1556,1043961,2011,10,88
1557,1043961,2012,10,88
1558,1043961,2013,10,88
1559,1043961,2014,10,88
1560,1043961,2015,10,88
1561,1043961,2016,10,88
1562,1043961,2017,10,88
1563,1044378,2013,1,3
1564,1044378,2014,1,3
1565,1044378,2015,1,3
1566,1044378,2016,6,36
1567,1044378,2017,1,3
1568,1044777,2007,10,88
1569,1044777,2008,10,88
1570,1044777,2009,10,88
1571,1044777,2010,10,88
1572,1044777,2011,10,88
1573,1044777,2012,10,88
1574,1044777,2013,10,88
1575,1044777,2014,10,88
1576,1044777,2015,10,88
1577,1044777,2016,10,88
1578,1044777,2017,10,88
1579,1045742,2007,10,76
1580,1045742,2008,10,76
1581,1045742,2010,10,76
1582,1045742,2010,10,76
1583,1045742,2012,10,76
1584,1045742,2013,10,76
1585,1045742,2013,10,76
1586,1045742,2015,10,76
1587,1045742,2015,10,76
1588,1045742,2017,10,76
1589,1045742,2017,10,76
1590,1045810,2007,6,38
1591,1045810,2008,9,67
1592,1045810,2009,9,67
1593,1045810,2010,9,67
1594,1045810,2011,9,67
1595,1045810,2012,9,67
1596,1045810,2013,9,67
1597,1045810,2014,9,67
1598,1045810,2015,9,67
1599,1045810,2016,9,67
1600,1045810,2017,9,67
1601,1046025,2007,5,35
1602,1046025,2008,5,35
1603,1046025,2009,5,35
1604,1046025,2010,5,35
1605,1046025,2011,5,35
1606,1046025,2012,5,35
1607,1046025,2013,5,35
1608,1046025,2014,5,35
1609,1046025,2015,5,35
1610,1046025,2016,5,35
1611,1046025,2017,5,35
1612,1046050,2007,5,33
1613,1046050,2008,5,33
1614,1046050,2009,5,33
1615,1046050,2010,5,33
1616,1046050,2011,5,33
1617,1046050,2012,5,33
1618,1046050,2013,5,33
1619,1046050,2014,5,33
1620,1046050,2015,5,33
1621,1046050,2016,5,33
1622,1046050,2017,5,33
1623,1046188,2007,3,15
1624,1046188,2009,3,15
1625,1046188,2010,3,15
1626,1046188,2011,3,15
1627,1046188,2012,3,15
1628,1046188,2013,3,17
1629,1046203,2007,5,35
1630,1046203,2008,5,35
1631,1046203,2010,5,35
1632,1046203,2012,5,35
1633,1046203,2013,5,35
1634,1046203,2014,5,35
1635,1046203,2015,5,35
1636,1046203,2016,5,35
1637,1046203,2017,5,35
1638,1046327,2007,10,76
1639,1046327,2008,10,76
1640,1046327,2009,10,76
1641,1046327,2010,10,76
1642,1046327,2011,10,76
1643,1046327,2012,10,76
1644,1046327,2013,10,76
1645,1046327,2014,10,76
1646,1046327,2015,10,76
1647,1046327,2016,10,76
1648,1046327,2017,10,76
1649,1046568,2007,4,22
1650,1046568,2008,4,22
1651,1046568,2009,4,22
1652,1046568,2010,4,22
1653,1046568,2011,4,22
1654,1046568,2012,4,22
1655,1046568,2013,4,22
1656,1046568,2014,4,22
1657,1046568,2015,4,22
1658,1046568,2016,4,22
1659,1046568,2017,6,36
1660,1047127,2007,9,65
1661,1047127,2008,9,65
1662,1047127,2009,9,65
1663,1047127,2010,9,65
1664,1047127,2011,9,65
1665,1047127,2012,9,65
1666,1047127,2013,9,65
1667,1047127,2014,9,65
1668,1047127,2015,9,65
1669,1047127,2016,9,65
1670,1047127,2017,9,65
1671,1048268,2007,8,59
1672,1048268,2008,8,59
1673,1048268,2009,8,59
1674,1048268,2010,8,59
1675,1048268,2011,5,34
1676,1048268,2012,5,34
1677,1048268,2013,5,34
1678,1048268,2014,5,34
1679,1048268,2015,5,34
1680,1048268,2016,8,59
1681,1048268,2017,8,59
1682,1048286,2007,8,51
1683,1048286,2008,8,51
1684,1048286,2009,8,51
1685,1048286,2010,8,51
1686,1048286,2011,8,51
1687,1048286,2012,8,51
1688,1048286,2013,8,51
1689,1048286,2014,8,51
1690,1048286,2015,8,51
1691,1048286,2016,8,51
1692,1048286,2017,8,51
1693,1048477,2007,2,13
1694,1048477,2008,2,13
1695,1048477,2009,2,13
1696,1048477,2010,2,13
1697,1048477,2011,2,13
1698,1048477,2012,2,13
1699,1048477,2013,2,13
1700,1048477,2014,2,13
1701,1048477,2015,2,13
1702,1048477,2016,2,13
1703,1048477,2017,2,13
1704,1048695,2007,10,77
1705,1048695,2008,10,77
1706,1048695,2009,10,77
1707,1048695,2010,10,77
1708,1048695,2011,10,77
1709,1048695,2012,10,77
1710,1048695,2013,10,77
1711,1048695,2014,10,77
1712,1048695,2015,10,77
1713,1048695,2016,10,77
1714,1048695,2017,10,77
1715,1049502,2007,9,64
1716,1049502,2008,9,64
1717,1049502,2009,9,64
1718,1049502,2010,9,64
1719,1049502,2011,9,64
1720,1049502,2012,9,64
1721,1049502,2013,9,64
1722,1049502,2014,9,64
1723,1049502,2015,9,64
1724,1049502,2016,9,64
1725,1049502,2017,6,36
1726,1049521,2007,9,65
1727,1049521,2008,9,65
1728,1049521,2009,9,65
1729,1049521,2010,9,65
1730,1049521,2011,9,65
1731,1049521,2012,9,65
1732,1049521,2013,9,65
1733,1049521,2014,9,65
1734,1049521,2015,9,65
1735,1049521,2016,9,65
1736,1049521,2017,9,65
1737,1049782,2007,5,33
1738,1049782,2008,5,33
1739,1049782,2009,3,15
1740,1049782,2010,3,15
1741,1049782,2011,3,17
1742,1049782,2012,3,17
1743,1049782,2013,3,17
1744,1049782,2014,3,17
1745,1049782,2015,3,17
1746,1049782,2016,3,17
1747,1049782,2017,3,17
1748,1050377,2007,10,98
1749,1050377,2008,10,98
1750,1050377,2009,10,98
1751,1050377,2010,10,98
1752,1050377,2011,10,98
1753,1050377,2012,10,98
1754,1050377,2013,10,98
1755,1050377,2014,10,98
1756,1050377,2015,10,98
1757,1050377,2016,10,98
1758,1050377,2017,10,98
1759,1050441,2007,6,39
1760,1050441,2008,6,39
1761,1050441,2009,6,39
1762,1050441,2010,3,17
1763,1050441,2011,3,17
1764,1050441,2012,3,17
1765,1050441,2013,3,17
1766,1050441,2014,3,17
1767,1050441,2015,3,17
1768,1050441,2016,3,17
1769,1050441,2017,3,17
1770,1050446,2007,10,96
1771,1050446,2008,10,96
1772,1050446,2009,10,96
1773,1050446,2010,10,96
1774,1050446,2011,10,96
1775,1050446,2012,10,96
1776,1050446,2013,10,96
1777,1050446,2014,10,96
1778,1050446,2015,10,96
1779,1050446,2016,10,96
1780,1050446,2017,10,96
1781,1050606,2007,10,81
1782,1050606,2008,10,81
1783,1050606,2009,10,81
1784,1050606,2010,10,81
1785,1050606,2011,10,81
1786,1050606,2012,10,81
1787,1050606,2013,10,81
1788,1050606,2014,10,81
1789,1050606,2015,10,81
1790,1050606,2016,10,81
1791,1050606,2017,10,81
1792,1050743,2007,3,19
1793,1050743,2008,3,19
1794,1050743,2009,6,39
1795,1050743,2010,6,39
1796,1050743,2011,3,19
1797,1050743,2012,3,19
1798,1050743,2013,3,19
1799,1050743,2014,3,19
1800,1050743,2015,3,19
1801,1050743,2016,3,19
1802,1050743,2017,3,19
1803,1050797,2007,7,40
1804,1050797,2008,7,40
1805,1050797,2009,7,40
1806,1050797,2010,7,40
1807,1050797,2011,7,40
1808,1050797,2012,7,40
1809,1050797,2013,7,40
1810,1050797,2014,7,40
1811,1050797,2015,7,40
1812,1050797,2016,7,40
1813,1050797,2017,7,40
1814,105132,2007,8,48
1815,105132,2008,8,48
1816,105132,2009,8,48
1817,105132,2010,8,48
1818,105132,2011,8,48
1819,105132,2012,6,39
1820,105132,2013,6,39
1821,105132,2014,6,39
1822,105132,2015,6,39
1823,105132,2016,6,39
1824,105132,2017,6,39
1825,1051343,2007,3,20
1826,1051343,2008,3,20
1827,1051343,2009,6,39
1828,1051343,2010,6,39
1829,1051343,2013,6,39
1830,1051343,2014,6,39
1831,1051343,2015,6,39
1832,1051343,2016,6,39
1833,1051343,2017,3,20
1834,1051514,2007,1,1
1835,1051514,2008,1,1
1836,1051514,2009,1,1
1837,1051514,2010,1,1
1838,1051514,2011,1,1
1839,1051514,2012,1,1
1840,1051514,2013,1,1
1841,1051514,2014,1,1
1842,1051514,2015,1,3
1843,1051514,2016,1,3
1844,1051514,2017,1,3
1845,1051627,2007,9,74
1846,1051627,2008,9,74
1847,1051627,2009,9,74
1848,1051627,2010,9,74
1849,1051627,2011,9,74
1850,1051627,2012,6,39
1851,1051627,2013,9,74
1852,1051627,2014,9,74
1853,1051627,2015,9,74
1854,1051627,2016,9,74
1855,1051627,2017,9,74
1856,1052054,2007,6,39
1857,1052054,2008,10,78
1858,1052054,2009,10,78
1859,1052054,2010,10,78
1860,1052054,2011,10,78
1861,1052054,2012,10,78
1862,1052054,2013,10,78
1863,1052054,2014,6,36
1864,1052054,2015,10,78
1865,1052054,2016,10,78
1866,1052054,2017,10,78
1867,105319,2007,10,76
1868,105319,2008,10,76
1869,105319,2009,10,76
1870,105319,2010,10,76
1871,105319,2011,10,76
1872,105319,2012,10,76
1873,105319,2013,10,76
1874,105319,2014,10,76
1875,105319,2015,10,76
1876,105319,2016,10,76
1877,105319,2017,10,76
1878,1053352,2007,3,14
1879,1053352,2008,3,14
1880,1053352,2009,3,14
1881,1053352,2010,3,14
1882,1053352,2011,3,14
1883,1053352,2012,3,14
1884,1053352,2013,3,14
1885,1053352,2014,3,14
1886,1053352,2015,3,14
1887,1053352,2016,3,14
1888,1053352,2017,3,14
1889,1053584,2007,3,20
1890,1053584,2008,3,20
1891,1053584,2009,3,20
1892,1053584,2010,3,20
1893,1053584,2011,3,20
1894,1053584,2012,3,20
1895,1053584,2013,3,20
1896,1053584,2014,3,20
1897,1053584,2015,3,20
1898,1053584,2016,3,20
1899,1053584,2017,3,20
1900,1053691,2008,10,84
1901,1053691,2009,10,84
1902,1053691,2010,10,84
1903,1053691,2011,10,84
1904,1053691,2012,10,84
1905,1053691,2013,10,84
1906,1053691,2014,2,13
1907,1053691,2015,2,13
1908,1053691,2016,2,13
1909,1053691,2017,2,13
1910,1053706,2007,10,92
1911,1053706,2008,10,92
1912,1053706,2009,10,92
1913,1053706,2010,10,92
1914,1053706,2011,10,92
1915,1053706,2012,10,92
1916,1053706,2013,10,92
1917,1053706,2014,10,92
1918,1053706,2015,10,92
1919,1053706,2016,10,92
1920,1053706,2017,10,92
1921,1054102,2007,10,94
1922,1054102,2008,10,94
1923,1054102,2009,6,39
1924,1054102,2010,10,94
1925,1054102,2011,10,94
1926,1054102,2012,10,94
1927,1054102,2013,10,94
1928,1054102,2014,1,3
1929,1054102,2015,1,3
1930,1054102,2016,6,39
1931,1054102,2017,1,3
1932,1054721,2007,9,72
1933,1054721,2008,9,72
1934,1054721,2009,9,72
1935,1054721,2010,9,72
1936,1054721,2011,9,72
1937,1054721,2012,9,72
1938,1054721,2013,9,72
1939,1054721,2014,9,72
1940,1054721,2015,9,72
1941,1054721,2016,9,72
1942,1054721,2017,9,72
1943,1054905,2007,8,48
1944,1054905,2008,8,48
1945,1054905,2009,8,48
1946,1054905,2010,8,48
1947,1054905,2011,8,48
1948,1054905,2012,8,48
1949,1054905,2013,8,48
1950,1054905,2014,8,48
1951,1054905,2015,8,48
1952,1054905,2016,8,48
1953,1054905,2017,8,48
1954,1055726,2007,2,10
1955,1055726,2008,2,10
1956,1055726,2009,2,10
1957,1055726,2010,2,10
1958,1055726,2011,2,10
1959,1055726,2012,2,10
1960,1055726,2013,2,10
1961,1055726,2014,2,10
1962,1055726,2015,2,10
1963,1055726,2016,2,10
1964,1055726,2017,2,10
1965,1056285,2007,7,41
1966,1056285,2008,7,41
1967,1056285,2009,7,41
1968,1056285,2010,7,41
1969,1056285,2011,7,41
1970,1056285,2012,7,41
1971,1056285,2013,7,41
1972,1056285,2014,7,41
1973,1056285,2015,7,41
1974,1056285,2016,7,41
1975,1056285,2017,7,41
1976,1056358,2007,7,44
1977,1056358,2008,7,44
1978,1056358,2009,7,44
1979,1056358,2010,7,44
1980,1056358,2011,7,44
1981,1056358,2012,7,44
1982,1056358,2013,7,44
1983,1056358,2014,7,44
1984,1056358,2015,7,44
1985,1056358,2016,7,44
1986,1056358,2017,7,44
1987,1056386,2007,10,78
1988,1056386,2008,10,78
1989,1056386,2009,10,78
1990,1056386,2010,6,39
1991,1056386,2011,6,39
1992,1056386,2012,6,39
